                                                                                                            Experiments |  2 corpus | 3 WER | 4 Del | 5 Ins | 6 Sub | 7 Enc RTF | 8 Search RTF | 9 Total RTF |             10 Step Hyps |                 11 Step Word End Hyps |                        12 Step Trees
                   2405__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_tree_bpe-LSTM_ilm0.5_elm1.1 | dev-other |   5.0 |   0.6 |   0.4 |   4.0 |   0.20175 |      1.66906 |     1.87082 | 0.00/0.00/0.00/0.00/0.00 |      45.40/15.00/150.00/328.59/511.00 |             1.00/1.00/1.00/1.00/1.00
                   2406__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_tree_bpe-LSTM_ilm0.5_elm1.2 | dev-other |   5.1 |   0.7 |   0.4 |   4.0 |   0.21025 |      1.65063 |     1.86087 | 0.00/0.00/0.00/0.00/0.00 |      42.31/14.00/136.00/315.00/510.00 |             1.00/1.00/1.00/1.00/1.00
                2407__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.0_elm0.6 | dev-other |   5.2 |   0.7 |   0.4 |   4.1 |   0.18271 |      1.30186 |     1.48457 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2408__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.0_elm0.7 | dev-other |   5.2 |   1.0 |   0.3 |   3.9 |   0.20643 |      1.33021 |     1.53664 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2409__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.0_elm0.8 | dev-other |   5.4 |   1.3 |   0.3 |   3.7 |   0.21832 |      1.56976 |     1.78808 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2410__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.0_elm0.9 | dev-other |   5.6 |   1.6 |   0.3 |   3.7 |   0.20206 |      1.18993 |     1.39199 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2411__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.0_elm1.0 | dev-other |   6.0 |   2.2 |   0.3 |   3.6 |   0.19791 |      1.09881 |     1.29673 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2412__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.0_elm1.1 | dev-other |   6.7 |   3.0 |   0.3 |   3.5 |   0.20078 |      1.03989 |     1.24067 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2413__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.0_elm1.2 | dev-other |   7.6 |   3.9 |   0.3 |   3.5 |   0.18199 |      0.89009 |     1.07208 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2414__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.1_elm0.6 | dev-other |   5.1 |   0.6 |   0.4 |   4.1 |   0.20497 |      1.52385 |     1.72882 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2415__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.1_elm0.7 | dev-other |   5.0 |   0.6 |   0.4 |   3.9 |   0.20968 |      1.48517 |     1.69485 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2416__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.1_elm0.8 | dev-other |   5.0 |   0.8 |   0.3 |   3.8 |   0.20428 |      1.34205 |     1.54633 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2417__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.1_elm0.9 | dev-other |   5.2 |   1.1 |   0.3 |   3.7 |   0.21356 |       1.5991 |     1.81266 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2418__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.1_elm1.0 | dev-other |   5.4 |   1.4 |   0.3 |   3.6 |   0.20122 |      1.22181 |     1.42303 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2419__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.1_elm1.1 | dev-other |   5.8 |   1.9 |   0.3 |   3.6 |   0.18168 |      1.03681 |     1.21849 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2420__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.1_elm1.2 | dev-other |   6.4 |   2.6 |   0.3 |   3.5 |   0.19854 |      1.08488 |     1.28342 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2421__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.2_elm0.6 | dev-other |   5.0 |   0.5 |   0.4 |   4.1 |   0.21244 |      1.75263 |     1.96506 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2422__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.2_elm0.7 | dev-other |   4.9 |   0.6 |   0.4 |   4.0 |   0.20754 |      1.51869 |     1.72623 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2423__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.2_elm0.8 | dev-other |   4.9 |   0.6 |   0.4 |   3.9 |   0.20344 |      1.37731 |     1.58075 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2424__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.2_elm0.9 | dev-other |   4.9 |   0.8 |   0.4 |   3.8 |     0.204 |      1.29506 |     1.49906 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2425__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.2_elm1.0 | dev-other |   5.0 |   1.0 |   0.3 |   3.7 |   0.21821 |      1.48808 |     1.70629 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2426__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.2_elm1.1 | dev-other |   5.2 |   1.2 |   0.3 |   3.7 |   0.20123 |      1.15709 |     1.35831 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2427__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.2_elm1.2 | dev-other |   5.6 |   1.7 |   0.3 |   3.6 |   0.19957 |      1.10147 |     1.30103 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2428__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.3_elm0.6 | dev-other |   5.1 |   0.5 |   0.4 |   4.2 |   0.20302 |      1.62052 |     1.82354 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2429__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.3_elm0.7 | dev-other |   4.9 |   0.5 |   0.4 |   4.0 |   0.20505 |      1.51231 |     1.71736 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2430__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.3_elm0.8 | dev-other |   4.8 |   0.5 |   0.4 |   3.9 |   0.20222 |      1.44932 |     1.65155 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2431__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.3_elm0.9 | dev-other |   4.8 |   0.6 |   0.4 |   3.8 |    0.2018 |      1.32088 |     1.52267 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2432__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.3_elm1.0 | dev-other |   4.9 |   0.7 |   0.4 |   3.8 |   0.20572 |      1.25432 |     1.46004 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2433__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.3_elm1.1 | dev-other |   5.0 |   0.9 |   0.4 |   3.8 |   0.22035 |      1.54138 |     1.76172 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2434__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.3_elm1.2 | dev-other |   5.2 |   1.2 |   0.3 |   3.7 |   0.20447 |      1.16085 |     1.36532 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2435__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.4_elm0.6 | dev-other |   5.2 |   0.5 |   0.4 |   4.3 |   0.21281 |      1.77877 |     1.99157 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2436__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.4_elm0.7 | dev-other |   5.0 |   0.5 |   0.4 |   4.1 |   0.21718 |      1.63331 |     1.85049 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2437__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.4_elm0.8 | dev-other |   5.0 |   0.5 |   0.4 |   4.0 |   0.18424 |      1.31548 |     1.49972 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2438__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.4_elm0.9 | dev-other |   4.9 |   0.5 |   0.4 |   3.9 |   0.20837 |      1.36817 |     1.57654 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2439__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.4_elm1.0 | dev-other |   4.8 |   0.6 |   0.4 |   3.8 |   0.20372 |      1.24804 |     1.45176 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2440__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.4_elm1.1 | dev-other |   4.9 |   0.7 |   0.4 |   3.8 |   0.18649 |       1.0722 |     1.25869 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2441__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.4_elm1.2 | dev-other |   5.1 |   0.9 |   0.4 |   3.8 |    0.1969 |       1.1131 |        1.31 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2442__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.5_elm0.6 | dev-other |   5.4 |   0.5 |   0.4 |   4.5 |   0.20074 |      1.78865 |     1.98939 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2443__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.5_elm0.7 | dev-other |   5.1 |   0.5 |   0.4 |   4.2 |   0.20271 |      1.61324 |     1.81595 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2444__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.5_elm0.8 | dev-other |   5.1 |   0.5 |   0.4 |   4.2 |   0.20838 |      1.50589 |     1.71426 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2445__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.5_elm0.9 | dev-other |   5.0 |   0.5 |   0.4 |   4.1 |   0.20153 |      1.39288 |     1.59441 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2446__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.5_elm1.0 | dev-other |   4.9 |   0.6 |   0.4 |   4.0 |   0.20022 |      1.27861 |     1.47883 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2447__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.5_elm1.1 | dev-other |   5.0 |   0.6 |   0.4 |   4.0 |   0.20072 |      1.21832 |     1.41904 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                2448__ffnn_transducer_qat_encoder_bpe___ffnn_transducer_bpe_w4_a8__recog_lexfree_bpe-LSTM_ilm0.5_elm1.2 | dev-other |   5.0 |   0.7 |   0.4 |   3.9 |   0.19996 |      1.14311 |     1.34307 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                                                                     2449__qat_ctc_bpe_output_param_sync__recog_lexfree | dev-other |   7.6 |   0.7 |   0.6 |   6.3 |   0.18062 |      0.00046 |     0.18108 | 0.00/0.00/0.00/0.00/0.00 |              0.00/0.00/0.00/0.00/0.00 |             0.00/0.00/0.00/0.00/0.00
                                                       2450__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.6_p0.2 | dev-other |   5.5 |   0.4 |   0.6 |   4.5 |   0.21604 |       0.0219 |     0.23794 | 0.00/0.00/0.00/0.00/0.00 |      38.16/13.00/89.00/373.00/1817.00 |    69.35/43.00/135.00/494.00/1820.00
                                                       2451__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.6_p0.3 | dev-other |   5.6 |   0.4 |   0.6 |   4.5 |   0.21562 |      0.02561 |     0.24123 | 0.00/0.00/0.00/0.00/0.00 |      42.28/15.00/98.00/394.00/1906.00 |    75.38/49.00/145.00/509.00/1909.00
                                                       2452__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.6_p0.4 | dev-other |   5.6 |   0.4 |   0.7 |   4.6 |   0.20657 |      0.02402 |     0.23058 | 0.00/0.00/0.00/0.00/0.00 |     46.57/18.00/107.00/420.59/1920.00 |    82.11/56.00/156.00/526.00/1923.00
                                                       2453__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.6_p0.5 | dev-other |   5.7 |   0.4 |   0.7 |   4.6 |   0.22147 |      0.03396 |     0.25543 | 0.00/0.00/0.00/0.00/0.00 |     51.37/21.00/118.00/451.00/1847.00 |    89.92/63.00/170.00/545.00/1849.00
                                                       2454__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.7_p0.2 | dev-other |   5.5 |   0.5 |   0.6 |   4.4 |   0.20564 |      0.01786 |      0.2235 | 0.00/0.00/0.00/0.00/0.00 |      36.35/12.00/85.00/356.00/1817.00 |    62.29/38.00/122.00/452.00/1820.00
                                                       2455__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.7_p0.3 | dev-other |   5.5 |   0.4 |   0.6 |   4.5 |   0.22019 |      0.02535 |     0.24554 | 0.00/0.00/0.00/0.00/0.00 |      40.30/14.00/93.00/376.00/1905.00 |    67.57/44.00/130.00/465.00/1907.00
                                                       2456__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.7_p0.4 | dev-other |   5.6 |   0.4 |   0.6 |   4.5 |   0.20612 |      0.02338 |      0.2295 | 0.00/0.00/0.00/0.00/0.00 |     44.40/17.00/102.00/403.00/1919.00 |    73.42/49.00/140.00/487.00/1921.00
                                                       2457__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.7_p0.5 | dev-other |   5.6 |   0.4 |   0.7 |   4.5 |   0.22154 |       0.0309 |     0.25244 | 0.00/0.00/0.00/0.00/0.00 |     49.00/20.00/112.00/435.00/1846.00 |    80.16/55.00/151.00/509.00/1848.00
                                                       2458__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.8_p0.2 | dev-other |   5.4 |   0.5 |   0.5 |   4.4 |    0.2162 |      0.02178 |     0.23798 | 0.00/0.00/0.00/0.00/0.00 |      34.99/11.00/82.00/342.00/1817.00 |    56.94/35.00/111.00/414.59/1820.00
                                                       2459__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.8_p0.3 | dev-other |   5.5 |   0.4 |   0.6 |   4.5 |   0.21665 |      0.02419 |     0.24084 | 0.00/0.00/0.00/0.00/0.00 |      38.83/13.00/90.00/364.00/1905.00 |    61.72/39.00/119.00/433.00/1907.00
                                                       2460__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.8_p0.4 | dev-other |   5.5 |   0.4 |   0.6 |   4.5 |   0.22208 |      0.02743 |     0.24951 | 0.00/0.00/0.00/0.00/0.00 |      42.78/16.00/98.00/391.00/1911.00 |    66.92/44.00/128.00/456.00/1913.00
                                                       2461__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.8_p0.5 | dev-other |   5.6 |   0.4 |   0.7 |   4.5 |   0.22289 |      0.02994 |     0.25282 | 0.00/0.00/0.00/0.00/0.00 |     47.22/18.00/107.00/422.00/1846.00 |    72.92/49.00/138.00/480.00/1848.00
                                                       2462__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.9_p0.2 | dev-other |   5.5 |   0.6 |   0.5 |   4.4 |   0.22192 |      0.02347 |     0.24539 | 0.00/0.00/0.00/0.00/0.00 |      33.95/11.00/80.00/335.00/1818.00 |    52.78/32.00/104.00/388.00/1821.00
                                                       2463__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.9_p0.3 | dev-other |   5.5 |   0.5 |   0.5 |   4.4 |   0.22295 |      0.02456 |     0.24751 | 0.00/0.00/0.00/0.00/0.00 |      37.73/13.00/87.00/356.00/1905.00 |    57.24/36.00/111.00/409.00/1907.00
                                                       2464__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.9_p0.4 | dev-other |   5.5 |   0.4 |   0.6 |   4.5 |   0.21609 |      0.02282 |     0.23892 | 0.00/0.00/0.00/0.00/0.00 |      41.57/15.00/95.00/383.00/1908.00 |    61.98/40.00/119.00/431.00/1910.00
                                                       2465__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm0.9_p0.5 | dev-other |   5.5 |   0.4 |   0.6 |   4.5 |    0.2228 |      0.02997 |     0.25276 | 0.00/0.00/0.00/0.00/0.00 |     45.87/17.00/104.00/413.00/1846.00 |    67.43/44.00/129.00/457.00/1848.00
                                                       2466__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm1.0_p0.2 | dev-other |   5.5 |   0.7 |   0.5 |   4.4 |   0.21619 |      0.02058 |     0.23677 | 0.00/0.00/0.00/0.00/0.00 |      33.17/10.00/78.00/330.00/1818.00 |     49.52/30.00/98.00/370.00/1821.00
                                                       2467__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm1.0_p0.3 | dev-other |   5.5 |   0.6 |   0.5 |   4.4 |   0.22146 |      0.02411 |     0.24557 | 0.00/0.00/0.00/0.00/0.00 |      36.88/12.00/86.00/352.00/1902.00 |    53.75/33.00/105.00/392.00/1905.00
                                                       2468__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm1.0_p0.4 | dev-other |   5.6 |   0.5 |   0.6 |   4.5 |   0.21014 |      0.02184 |     0.23198 | 0.00/0.00/0.00/0.00/0.00 |      40.63/14.00/93.00/378.00/1908.00 |    58.14/37.00/113.00/414.00/1910.00
                                                       2469__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm1.0_p0.5 | dev-other |   5.6 |   0.4 |   0.6 |   4.5 |   0.20614 |      0.02201 |     0.22815 | 0.00/0.00/0.00/0.00/0.00 |     44.80/16.00/102.00/409.00/1846.00 |    63.15/40.00/121.00/442.00/1848.00
                                                       2470__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm1.1_p0.2 | dev-other |   5.6 |   0.8 |   0.4 |   4.4 |   0.20745 |      0.01875 |      0.2262 | 0.00/0.00/0.00/0.00/0.00 |      32.52/10.00/77.00/327.00/1821.00 |     46.87/28.00/93.00/357.00/1824.00
                                                       2471__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm1.1_p0.3 | dev-other |   5.6 |   0.7 |   0.5 |   4.4 |   0.20653 |      0.01858 |     0.22511 | 0.00/0.00/0.00/0.00/0.00 |      36.18/12.00/84.00/349.00/1904.00 |    50.90/31.00/100.00/378.00/1907.00
                                                       2472__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm1.1_p0.4 | dev-other |   5.6 |   0.6 |   0.5 |   4.5 |   0.22177 |       0.0256 |     0.24737 | 0.00/0.00/0.00/0.00/0.00 |      39.88/13.00/91.00/375.00/1907.00 |    55.09/34.00/107.00/403.00/1909.00
                                                       2473__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm1.1_p0.5 | dev-other |   5.6 |   0.5 |   0.6 |   4.5 |   0.22315 |      0.02729 |     0.25044 | 0.00/0.00/0.00/0.00/0.00 |      43.96/15.00/99.00/406.59/1846.00 |    59.79/37.00/116.00/431.00/1848.00
                                                       2474__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm1.2_p0.2 | dev-other |   5.8 |   1.0 |   0.4 |   4.4 |   0.20813 |      0.01741 |     0.22555 | 0.00/0.00/0.00/0.00/0.00 |       31.97/9.00/75.00/325.00/1816.00 |     44.70/26.00/89.00/350.00/1819.00
                                                       2475__qat_ctc_bpe_output_param_sync__recog_tree_4gram_lm1.2_p0.3 | dev-other |   5.8 |   0.8 |   0.5 |   4.5 |   0.21664 |      0.02131 |     0.23795 | 0.00/0.00/0.00/0.00/0.00 |      35.60/11.00/83.00/347.59/1900.00 |     48.58/28.00/96.00/370.00/1903.00
